ID,GENRE,UR,ML,CR,MY,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
45183, Action|Comedy|Crime|Thriller,8,145,2,2005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
45186, Action|Adventure|Thriller,5,112,4,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45208, Action|Children|Comedy,17,44,2,2006,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45210, Drama,7,40,1,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45221, Comedy,7,82,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45335, Comedy|Musical|Romance,13,65,1,1933,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
45361, Drama|Horror|Mystery|Thriller,19,36,4,2005,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
45382, Drama|Romance,5,41,2,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45412, Action|Drama|Romance,4,98,5,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45431, Adventure|Animation|Children|Comedy,6,169,5,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45440, Comedy|Drama,5,50,4,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45442, Action|Adventure|Thriller,18,30,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45447, Drama|Mystery|Thriller,17,158,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45499, Fantasy|Sci-Fi|Thriller,8,158,2,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
45501, Comedy|Drama|Romance,1,78,2,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45503, Drama,15,92,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45517, Animation|Children|Comedy|Fantasy,18,61,5,2006,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45525, Drama,1,54,5,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45611, Adventure|Western,12,123,4,1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45635, Drama,8,131,5,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45658, Drama,17,32,3,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45662, Horror,14,141,2,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45664, Drama,14,171,4,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45666, Comedy,5,32,3,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45668, Drama|Fantasy|Romance,2,91,5,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
45672, Comedy|Drama|Fantasy,12,89,4,2006,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
45679, Drama|Horror|Mystery,18,80,2,1943,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
45707, Crime|Drama|Romance,9,109,1,1921,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
45720, Comedy|Drama,4,105,5,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45722, Action|Adventure|Comedy|Fantasy,12,106,1,2006,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45726, Comedy,18,90,4,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45728, Comedy,17,75,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45730, Drama|Fantasy|Mystery,17,77,2,2006,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
45732, Comedy|Fantasy|Romance,5,123,5,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45852, Horror,12,93,4,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45880, Drama,18,92,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45928, Documentary,8,96,4,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45950, Documentary,12,109,5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45981, Action|Horror|Sci-Fi|Thriller,19,155,3,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
46034, Action|Drama,14,148,3,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46062, Children|Comedy|Drama|Musical|Romance,1,91,4,2006,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
46194, Comedy|Romance,18,147,2,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46231, Drama,10,104,2,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46258, Crime|Drama|Film-Noir,15,169,5,1937,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
46322, Action|Drama,18,158,2,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46335, Action|Crime|Drama|Thriller,7,168,2,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
46337, Animation|Children|Comedy,10,34,4,2006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46347, Documentary,9,177,1,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46430, Action|Crime|Drama|Thriller,14,85,3,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
46530, Action|Adventure|Fantasy|Sci-Fi,2,87,3,2006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46559, Documentary|Drama|War,14,60,1,2006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
46572, Drama|Thriller,12,124,5,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46574, Comedy,17,87,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46578, Comedy|Drama,15,177,5,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46581, Drama,6,77,4,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46653, Adventure|Drama|War,1,176,2,1962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46664, Drama|Mystery|Thriller,16,166,4,1948,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
46723, Drama|Thriller,16,65,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46772, Comedy,8,76,4,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46803, Drama,17,39,3,1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46839, Drama|Romance,10,112,4,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46850, Documentary,18,44,4,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46855, Action|Drama|Thriller|War,9,86,5,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
46865, Comedy,14,48,2,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46901, Drama|War,1,41,1,1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46919, Drama,15,123,3,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46948, Adventure|Animation|Children|Comedy|Drama|Fantasy|Mystery,17,140,5,2006,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
46959, Comedy|Drama,15,90,5,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46965, Action|Comedy|Horror|Thriller,2,79,1,2006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
46967, Comedy|Mystery,12,80,2,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46970, Action|Comedy,6,65,1,2006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46972, Action|Comedy|Fantasy,12,88,3,2006,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46974, Drama,10,122,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46976, Comedy|Drama|Fantasy|Romance,15,136,5,2006,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
47044, Action|Crime|Drama|Thriller,9,99,2,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47047, Comedy|Drama|Romance,14,57,4,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
47049, Crime|Drama|Thriller,18,168,1,2005,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47099, Drama,18,152,1,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47117, Action|Comedy|Romance|Western,3,38,3,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
47122, Comedy|Romance,18,174,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47124, Adventure|Animation|Children|Comedy|Fantasy,9,74,1,2006,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
47148, Comedy|Drama,4,179,3,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47200, Action|Thriller,3,53,2,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47202, Drama|Romance,8,122,4,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47254, Action|Crime|Drama|Thriller,2,165,4,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47261, Fantasy|Mystery|Thriller,12,115,2,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
47264, Animation|Children|Comedy,18,91,5,2006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47274, Comedy|Drama,2,112,1,1971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47306, Drama|Mystery|War,11,104,2,1944,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
47330, Action|Crime|Drama|Romance,13,37,5,1974,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
47382, Drama|Romance,12,85,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47384, Adventure|Comedy|Drama|Fantasy,10,52,1,2006,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
47394, Action|Comedy|Crime|Thriller,17,58,2,2006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
47423, Drama,14,139,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47446, Drama|Mystery|Thriller,7,169,3,2005,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
47465, Drama|Fantasy|Thriller,1,124,5,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
47493, Fantasy|Musical,11,113,4,1943,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47516, Children|Comedy|Drama,18,165,2,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47518, Comedy,19,71,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47601, Western,7,138,1,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47610, Drama|Fantasy|Mystery|Romance|Thriller,17,70,4,2006,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
47615, Adventure|Romance,3,148,5,1948,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47629, Drama,19,167,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47634, Action|Crime,12,36,5,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47640, Comedy,9,104,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47642, Children|Drama,4,159,1,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47644, Drama,1,46,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47646, Crime|Drama|Musical,13,140,1,2006,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
47721, Children|Fantasy,3,87,4,1956,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47723, Comedy|Western,10,138,2,1937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47725, Comedy|Drama|Fantasy|Romance,9,139,1,2005,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
47728, Mystery,16,167,5,1946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47778, Drama,7,54,4,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47793, Drama|Romance,15,170,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47805, Adventure|Children,4,130,5,2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47810, Drama|Horror|Mystery|Thriller,19,149,1,2006,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
47815, Action|Drama,13,158,5,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47830, Crime|Drama|Mystery|Thriller,18,80,3,2005,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
47836, Documentary,7,67,3,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47894, Drama|War,12,113,4,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47907, Drama|War,14,176,1,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47937, Comedy|Horror|Thriller,14,66,4,2006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
47940, Drama,4,88,3,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47950, Crime|Drama|Mystery|Thriller,4,68,2,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
47952, Action|Horror|Thriller,8,146,2,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47956, Action|Crime|Drama|Romance|Western,12,127,2,1939,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
47970, Comedy|Drama,17,101,2,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47976, Comedy|Drama|Romance,18,68,2,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
47978, Drama,14,33,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47997, Adventure|Comedy|Sci-Fi,15,31,2,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47999, Documentary,10,130,1,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48032, Comedy|Drama|Romance|War,9,150,5,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
48043, Drama|Fantasy|Romance,18,53,2,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
48061, Animation|Children|Comedy|Musical,5,171,2,1972,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48082, Comedy|Drama|Fantasy|Romance,6,117,2,2006,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
48123, Drama|War,18,73,5,1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48142, Crime|Drama|Mystery|Thriller,11,158,5,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
48150, Horror,11,101,4,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48159, Adventure|Animation|Children|Comedy,9,79,5,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48161, Drama,5,171,4,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48198, Drama|War,5,98,2,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48214, Drama,1,137,2,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48231, Comedy|Drama|Horror,12,53,2,2006,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
48262, Documentary,12,127,3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48301, Comedy|Drama,8,60,3,1933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48304, Action|Adventure|Drama,4,179,1,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48319, Action|Adventure|Drama|War,10,92,5,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48322, Comedy|Documentary,7,132,1,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48326, Drama,19,82,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48342, Comedy|Drama|Romance,19,166,1,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48374, Drama|Romance,13,39,2,1917,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48385, Comedy,14,129,4,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48394, Drama|Fantasy|Thriller,16,87,5,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
48412, Action|Adventure|Drama,17,77,4,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48414, Adventure|Animation|Children|Comedy,16,143,3,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48416, Comedy|Crime,10,123,4,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48516, Crime|Drama|Thriller,7,96,3,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
48518, Horror|Thriller,11,170,2,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48520, Comedy,11,165,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48522, Action|Children,17,36,1,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48560, Comedy|Drama,4,74,5,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48567, Crime|Drama|Film-Noir,1,114,5,1945,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
48584, Comedy|Drama,9,166,1,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48591, Drama|Horror|Mystery|Thriller,17,87,1,2006,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
48593, Comedy|Thriller,8,147,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48596, Action|Drama|Thriller,14,115,4,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48598, Drama,16,42,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48600, Drama,17,159,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48649, Drama|War,2,47,3,1934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48678, Action|Comedy|Horror|Thriller,10,96,5,2005,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48682, Comedy|Drama,7,164,3,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48696, Drama|Romance,18,52,1,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48698, Documentary,12,105,1,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48711, Action|Drama,19,65,4,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48738, Drama|Thriller,18,118,1,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48741, Documentary,7,140,1,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48744, Comedy|Drama|Romance,8,160,3,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48774, Action|Adventure|Drama|Sci-Fi|Thriller,15,131,2,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
48780, Drama|Mystery|Thriller,11,108,4,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
48783, Drama|War,14,120,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48791, Children|Drama,10,120,1,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48856, Crime|Drama,12,171,5,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48872, Film-Noir|Thriller,12,60,2,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48877, Crime|Horror|Thriller,17,175,4,2006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
48879, Drama|Thriller,15,109,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48883, Crime|Drama|Mystery|Thriller,18,168,5,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
48899, Comedy|Drama,7,48,4,1951,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48909, Drama|Thriller,14,53,2,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48943, Adventure|Drama|Romance|Sci-Fi|Thriller,13,102,3,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
48982, Animation|Comedy,3,80,1,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48997, Crime|Drama|Thriller,14,127,5,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
49007, Adventure|Drama|Romance|Thriller,7,62,2,1966,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
49013, Comedy|Fantasy,6,94,1,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49037, Drama,2,59,2,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49110, Comedy|Sci-Fi,2,158,1,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49130, Comedy|Drama|Romance,12,141,1,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
49132, Documentary,1,96,5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49200, Comedy|Romance,4,97,2,1948,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49205, Sci-Fi|Thriller,19,152,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
49220, Comedy,13,35,2,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49263, Comedy|Documentary,5,172,2,2005,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49265, Documentary|Drama|War,13,61,2,2005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
49272, Action|Adventure|Thriller,16,54,2,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49274, Adventure|Animation|Children|Comedy,16,112,2,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49276, Comedy,1,50,4,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49278, Action|Romance|Sci-Fi|Thriller,16,80,1,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
49280, Drama,14,74,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49282, Comedy,3,77,2,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49284, Comedy|Drama|Romance,2,125,4,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
49286, Comedy|Romance,10,146,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49312, Drama,18,51,1,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49314, Action|Crime|Drama,4,36,5,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49347, Drama,1,64,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49355, Drama|Film-Noir,18,140,1,1938,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
49396, Adventure|Comedy|Musical,13,169,1,2006,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49422, Action|Adventure|Comedy,2,178,5,2006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49524, Drama,13,99,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49526, Comedy,11,89,2,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49528, Adventure|Drama|Horror|Mystery|Thriller,10,35,5,2006,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
49530, Adventure|Crime|Drama|Thriller|War,2,172,2,2006,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
49571, Drama|Horror,8,117,2,1936,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49642, Children|Comedy,4,85,2,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49644, Drama,14,36,2,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49647, Children|Comedy|Drama|Fantasy,16,63,5,2006,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
49649, Action|Adventure|Fantasy,18,94,4,2006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49651, Action|Drama,7,135,1,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49666, Drama|Fantasy|Romance,14,43,1,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
49688, Action|Drama|War,3,54,3,1955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49772, Drama|Romance,8,156,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49793, Drama,2,150,4,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49817, Adventure|Animation|Drama,19,44,2,1982,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49822, Drama|Thriller,7,171,3,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49824, Drama|Musical,11,164,4,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49856, Drama|Musical|Thriller,3,52,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
49910, Drama,2,54,2,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49932, Drama|Film-Noir|Horror|Mystery|Thriller,1,104,3,2006,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
49957, Comedy|Drama,3,122,1,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
